id,name,host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,availability_365
28537361,La Casa Azul - Paradise in Brooklyn!!,215378301,Brooklyn,Cypress Hills,40.68269,-73.89223,Entire home/apt,750,1,365
24432539,"Front Big Private Room # 2, size 13x17, 3 Windows",43825074,Brooklyn,Cypress Hills,40.685990000000004,-73.87734,Private room,37,28,356
28548195,"Modern, clean, NEW apt 1 block from train!",179413160,Brooklyn,Cypress Hills,40.67974,-73.88374,Private room,45,1,57
3303165,Ocean Hill Oasis,4279827,Brooklyn,Cypress Hills,40.67731,-73.90733,Entire home/apt,99,2,235
32466675,Beautiful  APT. mins from JFK/ mins from the city!,64106093,Brooklyn,Cypress Hills,40.67715,-73.86672,Entire home/apt,150,2,217
32312452,Beautiful big ROOM/Safe&comfortable/ near LG& JFK,169587048,Brooklyn,Cypress Hills,40.684459999999994,-73.87801,Private room,38,4,307
24885715,"2 Private Rooms, 1 min to J train, Free Breakfast",182260692,Brooklyn,Cypress Hills,40.68187,-73.87985,Private room,99,2,327
12301028,NY historic brownstone,66309874,Brooklyn,Cypress Hills,40.68577,-73.8777,Private room,60,3,90
13065347,COOL Brooklyn Room,48764969,Brooklyn,Cypress Hills,40.68122,-73.90399000000001,Private room,42,6,207
29610113,New  Renovation cozy sweet apartmentï½¡3 FL,212147885,Brooklyn,Cypress Hills,40.67791,-73.90661999999999,Entire home/apt,150,3,153
27250960,Renovated Brooklyn Apt Only 35m to Manhattan!,303926,Brooklyn,Cypress Hills,40.68351,-73.88448000000001,Entire home/apt,89,2,180
34244391,A space like a home,258536261,Brooklyn,Cypress Hills,40.679590000000005,-73.88302,Entire home/apt,100,2,179
36236013,READY BED GO the goal is to make u feel at home,256197494,Brooklyn,Cypress Hills,40.68042,-73.88978,Private room,75,1,82
35735822,"Great Room! Great Price! 
Can wait to see you !",268198789,Brooklyn,Cypress Hills,40.67804,-73.86761,Private room,48,2,348
24735722,"Small Private Room # 1, single / Twin  bed.",43825074,Brooklyn,Cypress Hills,40.68593,-73.87793,Private room,35,28,312
29825469,Entire Top Floor Suite with Private Bathroom.,7443296,Brooklyn,Cypress Hills,40.68072,-73.88786999999999,Private room,120,2,63
30066865,Lovely new Renovation  Stylish apartment 2 floor,212147885,Brooklyn,Cypress Hills,40.6765,-73.9063,Entire home/apt,150,3,179
31124852,Totally Renovated Plush loft apartment,232618610,Brooklyn,Cypress Hills,40.68392,-73.8693,Entire home/apt,195,4,136
26867485,New 2 Bedroom Totally Private Brooklyn Apartment,201884425,Brooklyn,Cypress Hills,40.68237,-73.87291,Entire home/apt,80,5,60
16284453,Cozy Oceanhill Room,43797176,Brooklyn,Cypress Hills,40.67816,-73.90583000000001,Private room,80,2,353
9156676,2 Bedrooms 100% Private,43825074,Brooklyn,Cypress Hills,40.6845,-73.87706,Entire home/apt,90,3,351
29573034,Studio Apartment Full Bath 15 Minutes From JFK,141027957,Brooklyn,Cypress Hills,40.68911,-73.86922,Entire home/apt,60,2,289
25017424,Magical Brooklyn townhouse room fit for a wizard,189075482,Brooklyn,Cypress Hills,40.67988,-73.89201,Private room,85,1,67
24460450,The Cozy Apartment; limited time offer 10 off.,112843970,Brooklyn,Cypress Hills,40.67765,-73.89327,Entire home/apt,125,3,294
34465289,Brand New PRIVATE garden level- Close to airport,20537772,Brooklyn,Cypress Hills,40.6819,-73.89097,Entire home/apt,135,2,43
16133543,Beautiful  room in a Private House in Brooklyn,105239473,Brooklyn,Cypress Hills,40.682390000000005,-73.89319,Private room,65,3,89
1481907,Charming BK Townhouse Home by Highland Park!,7938019,Brooklyn,Cypress Hills,40.68505,-73.8718,Entire home/apt,345,2,185
23766156,TheBlueHouse. EntireHome. BabyGrand. FreeParking.,178266385,Brooklyn,Cypress Hills,40.68012,-73.89338000000001,Entire home/apt,800,1,362
19141812,Mint Green in Cypress Hills,133812877,Brooklyn,Cypress Hills,40.679140000000004,-73.88982,Private room,52,3,302
33579779,Great Apartment super close to the train.,198666639,Brooklyn,Cypress Hills,40.67875,-73.90704000000001,Entire home/apt,160,2,162
22719709,Cozy Brooklyn Stay,167636238,Brooklyn,Cypress Hills,40.68177,-73.88277,Private room,68,2,365
613818,Small Private Room # 1 with Window,2712353,Brooklyn,Cypress Hills,40.68375,-73.87065,Private room,35,28,326
16845840,Small Private Room for Rent,2712353,Brooklyn,Cypress Hills,40.686679999999996,-73.87565,Private room,35,28,326
21899939,Alluring Two- Bedroom in Highland Park,4089207,Brooklyn,Cypress Hills,40.67842,-73.88768,Entire home/apt,155,3,287
13407067,Carib breeze vybz,66309874,Brooklyn,Cypress Hills,40.686840000000004,-73.87834000000001,Private room,50,3,90
19156426,"Private room with 2 Windows, 1st FL",2712353,Brooklyn,Cypress Hills,40.68696,-73.87564,Private room,35,28,312
23329332,"Bright, Shared Living Room in our Beautiful Home!",173754495,Brooklyn,Cypress Hills,40.678329999999995,-73.89338000000001,Shared room,75,1,270
8558627,Tulsi's Private Cozy Studio,45045974,Brooklyn,Cypress Hills,40.68173,-73.87314,Private room,48,2,248
10271753,BROOKLYN 2 BEDROOM APT,9346894,Brooklyn,Cypress Hills,40.682809999999996,-73.89509,Entire home/apt,149,1,361
34502763,Newly renovated Spacious 4 bedroom flat!,260411862,Brooklyn,Cypress Hills,40.67815,-73.86584,Entire home/apt,500,1,363
21561860,"Modern, clean, NEW apt 1 block from train!",143696286,Brooklyn,Cypress Hills,40.67929,-73.8847,Private room,89,1,74
10271071,BROOKLYN'S HAVEN,9346894,Brooklyn,Cypress Hills,40.68203,-73.89374000000001,Private room,65,1,361
15966074,Evergreen Upper Bed for Female Traveler ç´ç´æ°å®¿,101491116,Brooklyn,Cypress Hills,40.68313,-73.87077,Shared room,19,2,120
13556607,Affordable Luxury 1,77134747,Brooklyn,Cypress Hills,40.680170000000004,-73.89031,Private room,115,3,82
28385354,The Green Room: Fun Private Room for Fun Families!,214298769,Brooklyn,Cypress Hills,40.67865,-73.89241,Private room,100,1,330
13582811,Bright Bushwick Diamond In The Rough,78408136,Brooklyn,Cypress Hills,40.68015,-73.90504,Entire home/apt,85,1,62
19768754,"#1 Spacious Cozy Room, 30 minutes from Manhattan",619942,Brooklyn,Cypress Hills,40.687490000000004,-73.87261,Private room,42,30,114
1360791,Renovated Big Private Room # 3,2712353,Brooklyn,Cypress Hills,40.68822,-73.8759,Private room,40,28,325
21594210,It's a Beautiful Day in Bed-Stuy!,19536596,Brooklyn,Cypress Hills,40.67794,-73.90639,Private room,48,1,235
30293282,It's a Delightful Day in Bed-Stuy!,19536596,Brooklyn,Cypress Hills,40.67627,-73.90795,Private room,48,1,199
29232638,Sweet Brooklyn,167636238,Brooklyn,Cypress Hills,40.68205,-73.8822,Private room,62,2,179
30293266,It's a Fine Day in Bed-Stuy!,19536596,Brooklyn,Cypress Hills,40.67727,-73.90663,Private room,48,1,231
8308683,Couples' Nest.,10129919,Brooklyn,Cypress Hills,40.68537,-73.8775,Entire home/apt,75,3,256
34442975,BRKLYN SIMPLE ROOM,237729032,Brooklyn,Cypress Hills,40.68603,-73.8782,Private room,40,1,340
32742238,"Cozy cypress hill 1BR apt near jfk , bars & mta .",161514941,Brooklyn,Cypress Hills,40.681259999999995,-73.89457,Private room,38,1,365
33911691,Private room close to the JFK airport,66132548,Brooklyn,Cypress Hills,40.68567,-73.87985,Private room,36,1,192
33903016,Appartment-2 rooms,198853982,Brooklyn,Cypress Hills,40.68892,-73.87167,Entire home/apt,100,2,150
32816601,BROOKLYN 2BR RESIDENCE CLOSE TO TRAIN/Manhattan,120616904,Brooklyn,Cypress Hills,40.67915,-73.89986,Entire home/apt,135,2,297
26301985,Entire 2 Bedroom Elegant Suite w Modern Amenities,197736479,Brooklyn,Cypress Hills,40.67877,-73.89228,Entire home/apt,125,2,282
1960358,Couples and Family Paradise.,10129919,Brooklyn,Cypress Hills,40.68528,-73.87819,Entire home/apt,80,3,250
20089288,"#4 Cozy And Bright Room, 30 Minutes to Manhattan",619942,Brooklyn,Cypress Hills,40.688629999999996,-73.8706,Private room,38,30,193
28364513,baynefamilywithlove,206459807,Brooklyn,Cypress Hills,40.683820000000004,-73.8796,Entire home/apt,110,2,63
26446103,"Estudio 1 Brooklyn, NY.",198853982,Brooklyn,Cypress Hills,40.688159999999996,-73.87193,Entire home/apt,90,2,120
29535295,"SPACIOUS & COZY APARTMENT, 35 MINS FROM MANHATTAN",619942,Brooklyn,Cypress Hills,40.68775,-73.87044,Entire home/apt,75,30,170
19179961,Orange in Cypress Hills,133812877,Brooklyn,Cypress Hills,40.681059999999995,-73.88916,Private room,65,3,321
28129668,Stunning Brand New Apartment 35m to NYC!!!,303926,Brooklyn,Cypress Hills,40.68287,-73.88578000000001,Entire home/apt,160,2,167
19179863,Periwinkle in Cypress Hills,133812877,Brooklyn,Cypress Hills,40.67977,-73.89022,Private room,39,3,344
36073776,"Amazing Room! Awesome Price!
Canât wait to meet U!",268198789,Brooklyn,Cypress Hills,40.67877,-73.86721999999999,Private room,68,2,315
23021186,"Private Room, Very Cozy. Close to JFK. Garden!",133227147,Brooklyn,Cypress Hills,40.6784,-73.8924,Private room,100,1,365
19894567,"#2 Newly Renovated Room , 30 minutes to Manhattan",619942,Brooklyn,Cypress Hills,40.68705,-73.87035999999999,Private room,42,30,74
32886361,beautifulROOM/Safe&comfortable/ near LG& JFK,169587048,Brooklyn,Cypress Hills,40.68258,-73.87731,Private room,50,7,365
33652038,"Brooklyn room close to the train, L,C,A,Zand J",230037325,Brooklyn,Cypress Hills,40.679159999999996,-73.90628000000001,Private room,57,1,170
19884639,"#3 Bright And Cozy Room, 30 minutes to Manhattan",619942,Brooklyn,Cypress Hills,40.6884,-73.87253,Private room,42,30,202
29522531,Private Cozy Room,14719992,Brooklyn,Cypress Hills,40.679590000000005,-73.89209,Private room,31,1,210
15888448,"BKlyn:Artsy, old fashioned at affordable price !",5151544,Brooklyn,Cypress Hills,40.68148,-73.8904,Entire home/apt,63,4,344
21505666,*AMAZING AND COZY SPACE 2 MIN FROM THE SUBWAY,156259857,Brooklyn,Cypress Hills,40.68,-73.90446999999999,Private room,36,2,326
27960021,Cozy Room In Brooklyn,167636238,Brooklyn,Cypress Hills,40.680640000000004,-73.88285,Private room,68,2,365
32917917,Private room for rent in crescent east New York,247662050,Brooklyn,Cypress Hills,40.68355,-73.8765,Private room,60,1,89
33618626,Highland Park 2 bedroom share,2099273,Brooklyn,Cypress Hills,40.68176,-73.89402,Private room,85,30,98
24181763,"Private Room in Bklyn, 1 min to J, Free Breakfast",182260692,Brooklyn,Cypress Hills,40.68168,-73.87881999999999,Private room,99,2,295
470370,PRIVATE ROOM NEW YORK,2120259,Brooklyn,Crown Heights,40.66604,-73.95085999999999,Private room,55,4,170
26189111,"Clean, Comfortable & Cozy Brooklyn Apartment",145238884,Brooklyn,Crown Heights,40.67387,-73.91306,Entire home/apt,120,2,52
29192462,Spacious apartment in front of Prospect Park,42735733,Brooklyn,Crown Heights,40.663920000000005,-73.95994,Entire home/apt,110,1,81
14769785,Pr1vate Room(Queensizebed)$100,83147028,Brooklyn,Crown Heights,40.67181,-73.925,Private room,100,1,365
24726458,Beautiful and Huge Room in Brooklyn,15640230,Brooklyn,Crown Heights,40.66433,-73.93438,Private room,45,13,354
4208547,Sweet Luxe Bed w/Private Backyard,17462748,Brooklyn,Crown Heights,40.674170000000004,-73.94028,Private room,73,5,147
10035920,Best of Brooklyn,51502398,Brooklyn,Crown Heights,40.6698,-73.94991999999999,Entire home/apt,175,3,54
34711823,COZY PRIVATE STUDIO WITH GARDEN CLOSE TO MANHATTAN,71668793,Brooklyn,Crown Heights,40.673790000000004,-73.95725999999999,Entire home/apt,149,3,299
852118,Spacious 3 Bedroom Prospect Brooklyn near subway,3259274,Brooklyn,Crown Heights,40.67434,-73.95728000000001,Entire home/apt,150,2,230
20812387,Cozy Studio In Crown Heights,149249049,Brooklyn,Crown Heights,40.67785,-73.95085999999999,Entire home/apt,80,2,272
23060192,Peaceful Home in Brooklyn Close to Manhattan,19930911,Brooklyn,Crown Heights,40.67218,-73.94086999999999,Entire home/apt,93,1,55
4259427,Appartement en duplex de 3 chambres,21833312,Brooklyn,Crown Heights,40.67027,-73.94033,Entire home/apt,210,6,302
23110037,Nice Room for ONE (1) Person,130972997,Brooklyn,Crown Heights,40.67544,-73.94023,Private room,45,2,339
28965064,Bright clean modern spacious with big front porch!,1093167,Brooklyn,Crown Heights,40.68076,-73.96415,Entire home/apt,150,1,95
20743703,Home away from home in Brooklyn,20866359,Brooklyn,Crown Heights,40.67542,-73.95107,Private room,50,2,30
6071456,Super cool and sunny apartment in Crown Heights,21248779,Brooklyn,Crown Heights,40.67406,-73.95234,Entire home/apt,149,2,365
24733560,Spacious Private Room in Brooklyn,34672584,Brooklyn,Crown Heights,40.66916,-73.96186999999999,Private room,75,2,157
22373272,Historic Crown Heights Townhouse w. Private Yard,156935,Brooklyn,Crown Heights,40.66602,-73.94612,Entire home/apt,300,4,179
23642287,Hip 1 Bedroom w/Buddha Awaits You in Brooklyn,270404,Brooklyn,Crown Heights,40.671859999999995,-73.93684,Entire home/apt,77,6,32
6104187,Cute Studio close to subway for monthly rental,31673092,Brooklyn,Crown Heights,40.67757,-73.94886,Entire home/apt,75,30,62
3081771,Luxurious Brooklyn Getaway!,15681707,Brooklyn,Crown Heights,40.674890000000005,-73.91405,Entire home/apt,99,2,287
14037145,B crownheights queen size bed$100,83147028,Brooklyn,Crown Heights,40.67011,-73.92544000000001,Private room,100,1,365
20788041,Brick City,24796602,Brooklyn,Crown Heights,40.67262,-73.92534,Private room,60,2,320
29885196,Airy Brooklyn Limestone:  2 bedroom suite,3393434,Brooklyn,Crown Heights,40.67133,-73.94631,Private room,349,3,89
12681210,Cozy and Comfy in Crown Heights!!!,47187182,Brooklyn,Crown Heights,40.674279999999996,-73.94373,Private room,75,3,89
85094,Garden 1BR/1BA Brownstone Apt - 2 blocks to subway,322716,Brooklyn,Crown Heights,40.66966,-73.94735,Entire home/apt,79,15,179
25568873,Newly renovated apartment in the heart of Brooklyn,192861009,Brooklyn,Crown Heights,40.67046,-73.91785,Private room,47,1,89
94209,LARGE 1BR (CONV 2BR) CROWN HEIGHTS,503800,Brooklyn,Crown Heights,40.67473,-73.94494,Entire home/apt,100,90,365
6182580,Private Room In a Goodhome,10576263,Brooklyn,Crown Heights,40.67603,-73.95302,Private room,58,4,332
1000788,Modern Lux 1 br near 2/3/4/5 Trains,4797532,Brooklyn,Crown Heights,40.673190000000005,-73.95987,Entire home/apt,120,28,280
13618453,"Luxurious, Spacious, Private Bath, Nice Hosts too",41947929,Brooklyn,Crown Heights,40.67667,-73.94826,Private room,125,1,151
23085504,Jazzy cool sunshine,24796602,Brooklyn,Crown Heights,40.6718,-73.92678000000001,Private room,55,2,341
18086664,A place to feel like home; cozy room,124554019,Brooklyn,Crown Heights,40.67358,-73.93502,Private room,57,1,95
94783,"Beautiful, Brightâs, Warm & Spacious 1.5BR Apt",473113,Brooklyn,Crown Heights,40.67174,-73.95663,Entire home/apt,120,5,272
24694832,Gorgeous apartment in Brooklyn,588933,Brooklyn,Crown Heights,40.6682,-73.95260999999999,Entire home/apt,150,3,332
33399180,Large Sunny 3Bedroom Apartment with Office,139712252,Brooklyn,Crown Heights,40.66652,-73.93167,Entire home/apt,150,3,313
3093240,Lovely Guestroom in Brownstone,7136700,Brooklyn,Crown Heights,40.671040000000005,-73.94561999999999,Private room,75,3,292
849603,Spacious Crown Heights Apartment,4435623,Brooklyn,Crown Heights,40.67525,-73.9486,Entire home/apt,100,7,56
19455284,Crown Heights Guest House 2R,74541079,Brooklyn,Crown Heights,40.6696,-73.93655,Entire home/apt,88,3,46
36427094,Beautiful Sunny Space in Crown Heights Brooklyn.,82576590,Brooklyn,Crown Heights,40.67285,-73.95133,Private room,41,1,66
4216745,Sunlit Private Room / Spacious Pre-War Apartment,21881605,Brooklyn,Crown Heights,40.67658,-73.9444,Private room,100,1,83
35804885,Cozy Classic Convenient Apartment Near The Park,269345151,Brooklyn,Crown Heights,40.67221,-73.94847,Entire home/apt,100,2,87
25588085,ELEGANT 2 BEDROOM private apt in BROOKLYN,158399244,Brooklyn,Crown Heights,40.6708,-73.94011,Entire home/apt,159,1,110
23634984,Shared male room with bunk beds for rent for MALE,176890090,Brooklyn,Crown Heights,40.67799,-73.94221999999999,Shared room,25,2,81
36316884,Photography Rooftop for Creatives :),62659791,Brooklyn,Crown Heights,40.678329999999995,-73.95349,Shared room,80,1,365
14065007,Spacious Apt. @ Brooklyn Botanic Garden/Museum,4095135,Brooklyn,Crown Heights,40.67033,-73.95949,Entire home/apt,140,2,93
32059283,Sun-drenched and Spacious Studio,33646389,Brooklyn,Crown Heights,40.671279999999996,-73.95895,Entire home/apt,85,5,51
14092236,Big bright room in 3 bedroom duplex,84779589,Brooklyn,Crown Heights,40.67112,-73.93368000000001,Private room,65,1,185
1279234,"Massive, sunny 1-br in Brooklyn",3967827,Brooklyn,Crown Heights,40.668859999999995,-73.95411999999999,Entire home/apt,150,50,312
16366744,Large Basement Bedroom With Kitchen,107040079,Brooklyn,Crown Heights,40.66713,-73.9411,Private room,80,4,272
14092239,Two bedroom apt in house with private entrance,84779589,Brooklyn,Crown Heights,40.67114,-73.93238000000001,Entire home/apt,140,2,234
32034149,9 Beds  4 Full Bath Duplex with Washer and Dryer,70058270,Brooklyn,Crown Heights,40.665209999999995,-73.93153000000001,Entire home/apt,575,3,105
18946416,Beautiful Brooklyn Brownstone,19867664,Brooklyn,Crown Heights,40.671,-73.94703,Entire home/apt,200,1,274
26352984,Quiet place w/ private bathroom,27355064,Brooklyn,Crown Heights,40.67508,-73.91788000000001,Private room,99,1,153
27308432,Mid-century modern garden oasis,14297465,Brooklyn,Crown Heights,40.671890000000005,-73.95624000000001,Entire home/apt,135,3,100
3758686,â Convenience & Comfort Awaits!  â¥ï¸ Your Stay! â,19242857,Brooklyn,Crown Heights,40.67472,-73.93,Entire home/apt,117,1,280
19604123,Warm Sunny Bedroom w/ private bathroom 4MB,17555570,Brooklyn,Crown Heights,40.6696,-73.92414000000001,Private room,64,1,63
4343401,Room #1 Private Room,22384027,Brooklyn,Crown Heights,40.67122,-73.91813,Private room,39,1,178
19608383,Bright Clean Private Room in Crown Heights 4SR,17555570,Brooklyn,Crown Heights,40.66895,-73.9235,Private room,53,1,61
35753330,Cozy bedroom 25 min from Manhattan,127927020,Brooklyn,Crown Heights,40.67442,-73.92949,Private room,50,1,364
12835664,"New 3BR, 2 Full Bath with Washer & Dryer",70058270,Brooklyn,Crown Heights,40.66618,-73.93156,Entire home/apt,300,3,259
35422824,The Skylight Suite in a Historic Brooklyn Mansion,5241234,Brooklyn,Crown Heights,40.67432,-73.94255,Entire home/apt,100,3,247
28940496,Master Roon In NICe Aparment,130972997,Brooklyn,Crown Heights,40.67387,-73.93944,Private room,55,4,311
19620202,CRASH COOL TRAVELBLOGGERS COUCH LEARN TRAVEL TIPS!,44735076,Brooklyn,Crown Heights,40.67767,-73.9602,Shared room,59,1,90
3703805,Cozy spacious room in Crown Heights,6932160,Brooklyn,Crown Heights,40.66935,-73.9485,Private room,99,5,365
23010967,Crown Heights Classic,78913808,Brooklyn,Crown Heights,40.67074,-73.94896,Entire home/apt,125,3,165
14143250,"Clean, cozy, comfortable private room. Perfect Loc",85400172,Brooklyn,Crown Heights,40.67564,-73.94798,Private room,67,3,365
3176526,Great room with private bathroom!!,14325632,Brooklyn,Crown Heights,40.67476,-73.95312,Private room,120,2,162
19650166,Kingsize Prvt Room in Crown Heights,15049077,Brooklyn,Crown Heights,40.665620000000004,-73.93200999999999,Private room,55,30,163
9953403,Marc Alfred,2361525,Brooklyn,Crown Heights,40.67565,-73.91582,Shared room,75,1,318
35822763,Quiet space in Brooklyn,3599030,Brooklyn,Crown Heights,40.67555,-73.95298000000001,Private room,85,2,363
19653866,Warm Comfy Queen Bedroom in Crown Heights 3GR,17555570,Brooklyn,Crown Heights,40.66964,-73.9216,Private room,53,1,30
25441693,Lovely villa,191063355,Brooklyn,Crown Heights,40.671929999999996,-73.93003,Entire home/apt,125,1,98
5825173,Apt. in Classic Brooklyn Brownstone,2483427,Brooklyn,Crown Heights,40.66907,-73.94168,Entire home/apt,200,2,341
3678064,Per/night Room Brklyn New York,2120259,Brooklyn,Crown Heights,40.66709,-73.9514,Private room,55,4,261
5905501,BROOKLYN BEDSTUY PIED-A-TERRE,9053876,Brooklyn,Crown Heights,40.67768,-73.93682,Entire home/apt,105,1,213
29260051,Air B and B at the Grand Old Mansion,187908347,Brooklyn,Crown Heights,40.67311,-73.94679000000001,Entire home/apt,90,4,82
29256229,Crown Heights Urban Royal Penthouse,2715012,Brooklyn,Crown Heights,40.67415,-73.94006999999999,Entire home/apt,175,2,325
35754234,Sunny and clean bedroom 25 min from Manhattan,127927020,Brooklyn,Crown Heights,40.67615,-73.93046,Private room,50,1,361
18194450,Gorgeous Brooklyn Bedroom with Luxury Decor,54289696,Brooklyn,Crown Heights,40.67038,-73.93214,Private room,27,2,84
725509,3 BR Apartment in Heart of Brooklyn,3752523,Brooklyn,Crown Heights,40.66983,-73.94322,Entire home/apt,168,2,253
27362417,Large sunny studio space w/queen bed & living room,13639385,Brooklyn,Crown Heights,40.67713,-73.94136999999999,Private room,60,3,179
4263880,Nice room available in modern Apt.,3609048,Brooklyn,Crown Heights,40.67009,-73.9329,Private room,75,2,365
463107,Historic 3 Bedroom Eastern Parkway,2301624,Brooklyn,Crown Heights,40.66933,-73.93798000000001,Entire home/apt,250,90,311
18196880,Sunny Apartment Near Prospect Park,5378851,Brooklyn,Crown Heights,40.66429,-73.9581,Private room,115,7,95
31956547,Your Private Place in a Cozy Casa,135858587,Brooklyn,Crown Heights,40.673,-73.95043000000001,Private room,70,1,75
33797564,SUNNY SUMMER SUBLET,73049484,Brooklyn,Crown Heights,40.66623,-73.92874,Entire home/apt,100,50,225
23046924,Quiet City Getaway!,24796602,Brooklyn,Crown Heights,40.67191,-73.92669000000001,Entire home/apt,178,2,257
19408027,Beautiful Room in Brooklyn with 2 Roommates,34585857,Brooklyn,Crown Heights,40.6719,-73.93475,Private room,35,7,36
16068953,Awesome room in Brooklyn!!,39872618,Brooklyn,Crown Heights,40.6758,-73.93932,Private room,50,3,249
26297402,"Cozy, sunny oasis in the heart of Crown Heights",57456594,Brooklyn,Crown Heights,40.67713,-73.95219,Private room,75,2,242
4277980,The Jewel of Crown Heights- Franklin Ave {NEW},22209733,Brooklyn,Crown Heights,40.67484,-73.95751,Entire home/apt,110,2,264
34714207,"sunny quiet apartment, right next to subway",2468616,Brooklyn,Crown Heights,40.66873,-73.95243,Entire home/apt,120,2,311
26300797,"Luxury 4BR Home, Spacious & Central to Trains",197740847,Brooklyn,Crown Heights,40.67989,-73.96212,Entire home/apt,250,3,114
10019023,BROOKLYN 1 BEDROOM,50368837,Brooklyn,Crown Heights,40.6781,-73.94584,Entire home/apt,70,3,88
726422,Grand Brooklyn Apartment,3759301,Brooklyn,Crown Heights,40.67942,-73.96248,Entire home/apt,50,4,220
28654606,Warm Duplex Townhouse,191849342,Brooklyn,Crown Heights,40.67177,-73.95334,Entire home/apt,500,4,247
34714579,Private bedroom with private bathroom in Brooklyn,57189210,Brooklyn,Crown Heights,40.674929999999996,-73.94828000000001,Private room,90,3,56
20688175,"Luxurious, Spacious, Ensuite Bath, Nice Hosts too",41947929,Brooklyn,Crown Heights,40.67749,-73.94854000000001,Private room,125,1,351
35754565,Bright private bedroom 25 min from Manhattan,127927020,Brooklyn,Crown Heights,40.67631,-73.92912,Private room,58,1,363
4293935,Beautiful  brownstone room,1141935,Brooklyn,Crown Heights,40.67391,-73.9472,Private room,99,1,290
19531601,Spacious bedroom in a good vibe apartment,3239771,Brooklyn,Crown Heights,40.67324,-73.95028,Private room,43,6,301
19532027,Bright Clean Economy Room in Crown Heights 4SL,17555570,Brooklyn,Crown Heights,40.671079999999996,-73.92308,Private room,54,1,63
35233649,Casa Renovare (Recycle House) Crown Heights 4BR,265273935,Brooklyn,Crown Heights,40.67385,-73.92071,Entire home/apt,295,3,356
19532907,"Bright, Sunny, Clean Bedroom w/Private Bath 3MB",17555570,Brooklyn,Crown Heights,40.6695,-73.92226,Private room,63,1,39
35809258,Cozy and Modern 3BR for upto 6 ppl - 4min to metro,269220629,Brooklyn,Crown Heights,40.67671,-73.93991,Entire home/apt,169,4,324
20697910,SUNNY COZY PLACE,87690038,Brooklyn,Crown Heights,40.67538,-73.93379,Entire home/apt,165,3,263
33431289,Rochester's Place Comfy Cozy Crown Heights NYC,251859047,Brooklyn,Crown Heights,40.67588,-73.92405,Private room,85,1,125
31815470,Crown heights apt,44801404,Brooklyn,Crown Heights,40.66897,-73.92848000000001,Private room,130,14,365
27472037,Private Room in Bed-stuy,104569137,Brooklyn,Crown Heights,40.678290000000004,-73.9505,Private room,60,2,40
10246479,The St. Johns: A 5-Bedroom Townhouse Near the Park,22693737,Brooklyn,Crown Heights,40.671459999999996,-73.94377,Entire home/apt,500,30,339
12433088,Simple Suite with Private Bathroom,65258815,Brooklyn,Crown Heights,40.6736,-73.92612,Entire home/apt,60,2,33
9281688,Cozy Cove in Crown Heights,114649,Brooklyn,Crown Heights,40.66933,-73.9252,Private room,40,7,130
23667332,The Turquoise Room,107040079,Brooklyn,Crown Heights,40.66561,-73.94156,Private room,42,4,292
15866121,A lovely unique space in the heart of Brooklyn,6181203,Brooklyn,Crown Heights,40.67638,-73.91578,Private room,42,4,364
1856627,Labor Day in Brooklyn Room Stay,9689041,Brooklyn,Crown Heights,40.67143,-73.94929,Private room,175,5,359
34222823,Spacious + beautiful Garden apt in brick townhouse,831185,Brooklyn,Crown Heights,40.67978,-73.96231,Entire home/apt,335,2,365
6567114,Funky Studio Apartment,34345802,Brooklyn,Crown Heights,40.67569,-73.95563,Entire home/apt,150,5,342
33586722,"Gorgeous, Large Brownstone with Backyard & Parking",4678376,Brooklyn,Crown Heights,40.66806,-73.95295,Entire home/apt,350,2,82
113265,Brooklyn- Crown Heights Garden Apt.,314582,Brooklyn,Crown Heights,40.67555,-73.95057,Private room,55,2,275
36455402,Cute plant friendly studio in hip Brooklyn area!,184501278,Brooklyn,Crown Heights,40.67198,-73.95329,Entire home/apt,180,1,165
35906345,beautiful 2 bedroom skylight apt,270072182,Brooklyn,Crown Heights,40.66711,-73.9375,Entire home/apt,100,7,44
822016,1BR w/private bath in modern Prospect Heights apt,61873,Brooklyn,Crown Heights,40.672309999999996,-73.96032,Private room,90,2,30
19311031,Sunny Chic Crown Heights One Bedroom,9453989,Brooklyn,Crown Heights,40.6735,-73.95322,Entire home/apt,90,13,74
3883020,Huge Apartment! Convenient! Artsy! Comfy!,12556197,Brooklyn,Crown Heights,40.66856,-73.95619,Entire home/apt,104,5,159
17986678,NYC Penthouse Open Loft Bedroom & Patio w/ Skyline,123567556,Brooklyn,Crown Heights,40.67686,-73.93032,Private room,85,1,102
24626621,STUDIO.STYLE.BEDROOM+PRIVATE.BATHROOM+TOP.LOCATION,186100463,Brooklyn,Crown Heights,40.67357,-73.95467,Private room,99,2,224
31517508,Light filled Room in heart of Brooklyn,7777033,Brooklyn,Crown Heights,40.66915,-73.95321,Private room,80,2,342
13763917,Marabou,17370376,Brooklyn,Crown Heights,40.67431,-73.95399,Private room,55,30,281
33551770,Sun soaked private room with all the amenities!,84084279,Brooklyn,Crown Heights,40.67692,-73.92241,Private room,60,1,330
112100,Sunny 3BR Apt Ideal for Family  ,572527,Brooklyn,Crown Heights,40.67539,-73.96093,Entire home/apt,165,7,157
26055709,Sunlit Private Room One Block off Subway (3 & 4),46201715,Brooklyn,Crown Heights,40.66697,-73.93225,Private room,67,1,251
